timestamp,radar_id,frame_number,angle,distance,velocity,x,y,z,peak_val,range_idx,doppler_idx
1762526024.4843612,0,33857,-90.0,94.53125,11.100000000000001,0.0,-0.9453125,29.5,1206,4440,111
1762526024.4843612,0,0,0,0,14249.0,0,0,0,0,0,0
1762526024.4903555,0,33861,0.0,465.625,509.6,4.65625,0.0,0.0,65466,0,5096
1762526024.4903555,0,0,0,0,14246.714285714286,0,0,0,0,0,0
1762526024.4903555,0,33863,0.0,465.625,509.6,4.65625,0.0,0.0,65469,0,5096
1762526024.4903555,0,0,0,0,14246.642857142857,0,0,0,0,0,0
1762526024.4903555,0,33865,0.0,465.625,509.6,4.65625,0.0,0.0,65467,0,5096
1762526024.4903555,0,0,0,0,14245.0,0,0,0,0,0,0
1762526024.4903555,0,33867,0.0,465.625,509.6,4.65625,0.0,0.0,65468,0,5096
1762526024.4903555,0,33867,-90.0,3153.90625,10.3,0.0,-31.5390625,29.4375,1207,4424,103
1762526024.4903555,0,0,0,0,14244.92857142857,0,0,0,0,0,0
1762526024.4903555,0,33869,0.0,465.625,510.40000000000003,4.65625,0.0,0.0,65465,0,5104
1762526024.4903555,0,33869,-90.0,3107.03125,13.100000000000001,0.0,-31.0703125,28.9375,1204,4416,131
1762526024.4903555,0,0,0,0,14245.642857142857,0,0,0,0,0,0
1762526024.4903555,0,33871,0.0,464.84375,508.0,4.6484375,0.0,0.0,65461,0,5080
1762526024.4903555,0,0,0,0,14246.357142857143,0,0,0,0,0,0
1762526024.4903555,0,33873,0.0,465.625,508.8,4.65625,0.0,0.0,65463,0,5088
1762526024.4903555,0,0,0,0,14246.142857142857,0,0,0,0,0,0
1762526024.496355,0,33877,0.0,465.625,508.8,4.65625,0.0,0.0,65468,0,5088
1762526024.496355,0,0,0,0,14248.642857142857,0,0,0,0,0,0
1762526024.496355,0,33879,0.0,465.625,510.40000000000003,4.65625,0.0,0.0,65467,0,5104
1762526024.496355,0,0,0,0,9567.857142857143,0,0,0,0,0,0
1762526024.496355,0,33881,0.0,465.625,508.0,4.65625,0.0,0.0,65468,0,5080
1762526024.496355,0,0,0,0,14247.785714285714,0,0,0,0,0,0
1762526024.496355,0,33883,0.0,465.625,509.6,4.65625,0.0,0.0,65470,0,5096
1762526024.496355,0,0,0,0,9565.57142857143,0,0,0,0,0,0
1762526024.496355,0,33885,0.0,466.40625,508.8,4.6640625,0.0,0.0,65475,0,5088
1762526024.496355,0,0,0,0,9566.357142857143,0,0,0,0,0,0
1762526024.496355,0,33887,0.0,465.625,507.20000000000005,4.65625,0.0,0.0,65469,0,5072
1762526024.496355,0,0,0,0,9567.142857142857,0,0,0,0,0,0
1762526024.496355,0,33889,0.0,464.84375,507.20000000000005,4.6484375,0.0,0.0,65458,0,5072
1762526024.496355,0,33889,90.0,2964.84375,8.3,0.0,29.6484375,28.8125,1208,4424,83
1762526024.496355,0,0,0,0,9566.07142857143,0,0,0,0,0,0
1762526024.5023725,0,33893,0.0,465.625,507.20000000000005,4.65625,0.0,0.0,65463,0,5072
1762526024.5023725,0,0,0,0,14246.07142857143,0,0,0,0,0,0
1762526024.5023725,0,33895,0.0,465.625,508.8,4.65625,0.0,0.0,65466,0,5088
1762526024.5023725,0,0,0,0,14246.642857142857,0,0,0,0,0,0
1762526024.5023725,0,33897,0.0,465.625,508.8,4.65625,0.0,0.0,65471,0,5088
1762526024.5023725,0,0,0,0,9566.07142857143,0,0,0,0,0,0
1762526024.5023725,0,33899,0.0,466.40625,507.20000000000005,4.6640625,0.0,0.0,65478,0,5072
1762526024.5023725,0,33899,-90.0,71.09375,10.5,0.0,-0.7109375,28.6875,1206,4448,105
1762526024.5023725,0,0,0,0,9566.357142857143,0,0,0,0,0,0
1762526024.5023725,0,33901,0.0,466.40625,507.20000000000005,4.6640625,0.0,0.0,65472,0,5072
1762526024.5023725,0,0,0,0,9565.857142857143,0,0,0,0,0,0
1762526024.5023725,0,33903,0.0,465.625,506.40000000000003,4.65625,0.0,0.0,65470,0,5064
1762526024.5023725,0,0,0,0,9565.714285714286,0,0,0,0,0,0
1762526024.5023725,0,33905,0.0,465.625,505.6,4.65625,0.0,0.0,65469,0,5056
1762526024.5023725,0,0,0,0,9566.142857142857,0,0,0,0,0,0
1762526024.5083663,0,33909,0.0,465.625,507.20000000000005,4.65625,0.0,0.0,65467,0,5072
1762526024.5083663,0,33909,-90.0,94.53125,5.300000000000001,0.0,-0.9453125,29.8125,1210,4416,53
1762526024.5083663,0,0,0,0,9564.07142857143,0,0,0,0,0,0
1762526024.5083663,0,33911,0.0,465.625,507.20000000000005,4.65625,0.0,0.0,65466,0,5072
1762526024.5083663,0,0,0,0,9562.642857142857,0,0,0,0,0,0
1762526024.5083663,0,33913,0.0,466.40625,506.40000000000003,4.6640625,0.0,0.0,65474,0,5064
1762526024.5083663,0,0,0,0,9562.785714285714,0,0,0,0,0,0
1762526024.5083663,0,33915,0.0,466.40625,505.6,4.6640625,0.0,0.0,65472,0,5056
1762526024.5083663,0,0,0,0,9562.92857142857,0,0,0,0,0,0
1762526024.5083663,0,33917,0.0,465.625,506.40000000000003,4.65625,0.0,0.0,65469,0,5064
1762526024.5083663,0,0,0,0,9562.857142857143,0,0,0,0,0,0
1762526024.5083663,0,33919,0.0,466.40625,507.20000000000005,4.6640625,0.0,0.0,65472,0,5072
1762526024.5083663,0,33919,-90.0,117.96875,9.5,0.0,-1.1796875,29.3125,1207,4392,95
1762526024.5083663,0,0,0,0,9563.214285714286,0,0,0,0,0,0
1762526024.5083663,0,33921,0.0,466.40625,507.20000000000005,4.6640625,0.0,0.0,65474,0,5072
1762526024.5083663,0,0,0,0,9564.357142857143,0,0,0,0,0,0
1762526024.514371,0,33925,0.0,465.625,508.0,4.65625,0.0,0.0,65465,0,5080
1762526024.514371,0,0,0,0,9566.142857142857,0,0,0,0,0,0
1762526024.514371,0,33927,0.0,466.40625,508.0,4.6640625,0.0,0.0,65472,0,5080
1762526024.514371,0,0,0,0,4885.285714285715,0,0,0,0,0,0
1762526024.514371,0,33929,0.0,466.40625,510.40000000000003,4.6640625,0.0,0.0,65476,0,5104
1762526024.514371,0,0,0,0,9566.0,0,0,0,0,0,0
1762526024.514371,0,33931,0.0,465.625,510.40000000000003,4.65625,0.0,0.0,65471,0,5104
1762526024.514371,0,0,0,0,9566.214285714286,0,0,0,0,0,0
1762526024.514371,0,33933,0.0,465.625,512.8000000000001,4.65625,0.0,0.0,65468,0,5128
1762526024.514371,0,0,0,0,9566.07142857143,0,0,0,0,0,0
1762526024.514371,0,33935,0.0,465.625,512.8000000000001,4.65625,0.0,0.0,65471,0,5128
1762526024.514371,0,0,0,0,9563.357142857143,0,0,0,0,0,0
1762526024.514371,0,33937,0.0,466.40625,515.2,4.6640625,0.0,0.0,65480,0,5152
1762526024.514371,0,0,0,0,9563.5,0,0,0,0,0,0
1762526024.5203662,0,33941,0.0,466.40625,513.6,4.6640625,0.0,0.0,65480,0,5136
1762526024.5203662,0,0,0,0,9560.285714285714,0,0,0,0,0,0
1762526024.5203662,0,33943,0.0,466.40625,514.4,4.6640625,0.0,0.0,65479,0,5144
1762526024.5203662,0,0,0,0,9560.285714285714,0,0,0,0,0,0
1762526024.5203662,0,33945,0.0,466.40625,512.0,4.6640625,0.0,0.0,65481,0,5120
1762526024.5203662,0,0,0,0,9559.214285714286,0,0,0,0,0,0
1762526024.5203662,0,33947,0.0,467.1875,512.8000000000001,4.671875,0.0,0.0,65483,0,5128
1762526024.5203662,0,33947,90.0,3035.9375,4.5,0.0,30.359375,30.3125,1210,4344,45
1762526024.5203662,0,0,0,0,9559.642857142857,0,0,0,0,0,0
1762526024.5203662,0,33949,0.0,466.40625,514.4,4.6640625,0.0,0.0,65476,0,5144
1762526024.5203662,0,0,0,0,9559.07142857143,0,0,0,0,0,0
1762526024.5203662,0,33951,0.0,465.625,513.6,4.65625,0.0,0.0,65470,0,5136
1762526024.5203662,0,33951,-90.0,71.09375,4.9,0.0,-0.7109375,29.0,1210,4352,49
1762526024.5203662,0,0,0,0,9559.42857142857,0,0,0,0,0,0
1762526024.5203662,0,33953,0.0,466.40625,515.2,4.6640625,0.0,0.0,65474,0,5152
1762526024.5203662,0,0,0,0,9560.357142857143,0,0,0,0,0,0
1762526024.5263538,0,33957,0.0,466.40625,509.6,4.6640625,0.0,0.0,65475,0,5096
1762526024.5263538,0,0,0,0,9563.214285714286,0,0,0,0,0,0
1762526024.5263538,0,33959,0.0,466.40625,513.6,4.6640625,0.0,0.0,65478,0,5136
1762526024.5263538,0,0,0,0,9563.214285714286,0,0,0,0,0,0
1762526024.5263538,0,33961,0.0,467.1875,513.6,4.671875,0.0,0.0,65481,0,5136
1762526024.5263538,0,0,0,0,4883.928571428572,0,0,0,0,0,0
1762526024.5263538,0,33963,0.0,467.1875,513.6,4.671875,0.0,0.0,65482,0,5136
1762526024.5263538,0,0,0,0,4884.142857142857,0,0,0,0,0,0
1762526024.5263538,0,33965,0.0,467.1875,514.4,4.671875,0.0,0.0,65484,0,5144
1762526024.5263538,0,0,0,0,4885.857142857143,0,0,0,0,0,0
1762526024.5263538,0,33967,0.0,466.40625,511.20000000000005,4.6640625,0.0,0.0,65480,0,5112
1762526024.5263538,0,0,0,0,9567.785714285714,0,0,0,0,0,0
1762526024.5263538,0,33969,0.0,467.1875,512.8000000000001,4.671875,0.0,0.0,65482,0,5128
1762526024.5263538,0,0,0,0,9568.285714285714,0,0,0,0,0,0
1762526024.5323496,0,33973,0.0,467.1875,511.20000000000005,4.671875,0.0,0.0,65483,0,5112
1762526024.5323496,0,0,0,0,4886.357142857143,0,0,0,0,0,0
1762526024.5323496,0,33975,0.0,466.40625,513.6,4.6640625,0.0,0.0,65478,0,5136
1762526024.5323496,0,0,0,0,9567.92857142857,0,0,0,0,0,0
1762526024.5323496,0,33977,0.0,466.40625,512.8000000000001,4.6640625,0.0,0.0,65480,0,5128
1762526024.5323496,0,0,0,0,9568.0,0,0,0,0,0,0
1762526024.5323496,0,33979,0.0,467.1875,510.40000000000003,4.671875,0.0,0.0,65485,0,5104
1762526024.5323496,0,0,0,0,9568.642857142857,0,0,0,0,0,0
1762526024.5323496,0,33981,0.0,466.40625,508.0,4.6640625,0.0,0.0,65481,0,5080
1762526024.5323496,0,0,0,0,9568.642857142857,0,0,0,0,0,0
1762526024.5323496,0,33983,0.0,467.1875,509.6,4.671875,0.0,0.0,65483,0,5096
1762526024.5323496,0,0,0,0,9568.714285714286,0,0,0,0,0,0
1762526024.5323496,0,33985,0.0,467.1875,509.6,4.671875,0.0,0.0,65487,0,5096
1762526024.5323496,0,0,0,0,9568.857142857143,0,0,0,0,0,0
1762526024.5383673,0,33989,0.0,467.96875,507.20000000000005,4.6796875,0.0,0.0,65495,0,5072
1762526024.5383673,0,0,0,0,9569.5,0,0,0,0,0,0
1762526024.5383673,0,33991,0.0,467.96875,504.8,4.6796875,0.0,0.0,65498,0,5048
1762526024.5383673,0,0,0,0,9570.07142857143,0,0,0,0,0,0
1762526024.5383673,0,33993,0.0,467.1875,507.20000000000005,4.671875,0.0,0.0,65483,0,5072
1762526024.5383673,0,0,0,0,9572.142857142857,0,0,0,0,0,0
1762526024.5383673,0,33995,0.0,466.40625,499.20000000000005,4.6640625,0.0,0.0,65481,0,4992
1762526024.5383673,0,0,0,0,9571.785714285714,0,0,0,0,0,0
1762526024.5383673,0,33997,0.0,467.1875,503.20000000000005,4.671875,0.0,0.0,65489,0,5032
1762526024.5383673,0,33997,90.0,664.0625,14.700000000000001,0.0,6.640625,26.5625,1202,4432,147
1762526024.5383673,0,0,0,0,9573.214285714286,0,0,0,0,0,0
1762526024.5383673,0,33999,0.0,467.1875,503.20000000000005,4.671875,0.0,0.0,65489,0,5032
1762526024.5383673,0,0,0,0,9573.42857142857,0,0,0,0,0,0
1762526024.5383673,0,34001,0.0,466.40625,503.20000000000005,4.6640625,0.0,0.0,65475,0,5032
1762526024.5383673,0,34001,89.19983164066687,3356.5773234241155,119.5,0.46875,33.5625,0.9921875,0,196,1195
1762526024.5383673,0,0,0,0,14253.285714285714,0,0,0,0,0,0
1762526024.5443733,0,34005,0.0,466.40625,504.8,4.6640625,0.0,0.0,65472,0,5048
1762526024.5443733,0,0,0,0,14256.357142857143,0,0,0,0,0,0
1762526024.5443733,0,34007,0.0,465.625,506.40000000000003,4.65625,0.0,0.0,65469,0,5064
1762526024.5443733,0,0,0,0,14257.357142857143,0,0,0,0,0,0
1762526024.5443733,0,34009,0.0,466.40625,508.0,4.6640625,0.0,0.0,65472,0,5080
1762526024.5443733,0,0,0,0,14258.642857142857,0,0,0,0,0,0
1762526024.5443733,0,34011,0.0,465.625,504.8,4.65625,0.0,0.0,65465,0,5048
1762526024.5443733,0,0,0,0,18935.571428571428,0,0,0,0,0,0
1762526024.5443733,0,34013,0.0,467.1875,502.40000000000003,4.671875,0.0,0.0,65483,0,5024
1762526024.5443733,0,0,0,0,18936.64285714286,0,0,0,0,0,0
1762526024.5443733,0,34015,0.0,466.40625,504.8,4.6640625,0.0,0.0,65478,0,5048
1762526024.5443733,0,34015,89.25140436549358,3587.8062260418974,119.60000000000001,0.46875,35.875,1.2109375,0,191,1196
1762526024.5443733,0,0,0,0,18934.285714285714,0,0,0,0,0,0
1762526024.5443733,0,34017,0.0,466.40625,505.6,4.6640625,0.0,0.0,65480,0,5056
1762526024.5443733,0,34017,88.79325348221003,3375.748705293251,118.5,0.7109375,33.75,1.1328125,0,252,1185
1762526024.5443733,0,0,0,0,14252.57142857143,0,0,0,0,0,0
1762526024.5503871,0,34021,0.0,468.75,506.40000000000003,4.6875,0.0,0.0,65515,0,5064
1762526024.5503871,0,34021,89.21874233839137,3437.819587416565,109.5,0.46875,34.375,1.1328125,0,255,1095
1762526024.5503871,0,0,0,0,9571.642857142857,0,0,0,0,0,0
1762526024.5503871,0,34023,0.0,467.96875,504.0,4.6796875,0.0,0.0,65511,0,5040
1762526024.5503871,0,0,0,0,9572.357142857143,0,0,0,0,0,0
1762526024.5503871,0,34025,0.0,467.96875,504.0,4.6796875,0.0,0.0,65506,0,5040
1762526024.5503871,0,0,0,0,9572.07142857143,0,0,0,0,0,0
1762526024.5503871,0,34027,0.0,467.96875,502.40000000000003,4.6796875,0.0,0.0,65509,0,5024
1762526024.5503871,0,0,0,0,9572.642857142857,0,0,0,0,0,0
1762526024.5503871,0,34029,0.0,467.96875,504.0,4.6796875,0.0,0.0,65505,0,5040
1762526024.5503871,0,34029,89.21589138840446,3425.320753684974,119.5,0.46875,34.25,1.078125,0,195,1195
1762526024.5503871,0,0,0,0,9571.92857142857,0,0,0,0,0,0
1762526024.5503871,0,34031,0.0,467.96875,504.0,4.6796875,0.0,0.0,65500,0,5040
1762526024.5503871,0,0,0,0,9569.92857142857,0,0,0,0,0,0
1762526024.5503871,0,34033,0.0,467.96875,502.40000000000003,4.6796875,0.0,0.0,65496,0,5024
1762526024.5503871,0,0,0,0,9568.714285714286,0,0,0,0,0,0
1762526024.5503871,0,34033,0.0,467.96875,504.0,4.6796875,0.0,0.0,65500,0,5040
1762526024.556384,0,34035,0.0,467.96875,504.0,4.6796875,0.0,0.0,65499,0,5040
1762526024.556384,0,0,0,0,9565.07142857143,0,0,0,0,0,0
1762526024.556384,0,34037,0.0,467.96875,503.20000000000005,4.6796875,0.0,0.0,65502,0,5032
1762526024.556384,0,0,0,0,9563.142857142857,0,0,0,0,0,0
1762526024.556384,0,34039,0.0,467.1875,503.20000000000005,4.671875,0.0,0.0,65490,0,5032
1762526024.556384,0,0,0,0,9566.642857142857,0,0,0,0,0,0
1762526024.556384,0,34041,0.0,467.96875,503.20000000000005,4.6796875,0.0,0.0,65495,0,5032
1762526024.556384,0,0,0,0,9568.92857142857,0,0,0,0,0,0
1762526024.556384,0,34043,0.0,467.1875,507.20000000000005,4.671875,0.0,0.0,65485,0,5072
1762526024.556384,0,0,0,0,9570.07142857143,0,0,0,0,0,0
1762526024.556384,0,34045,0.0,467.1875,507.20000000000005,4.671875,0.0,0.0,65489,0,5072
1762526024.556384,0,0,0,0,9571.5,0,0,0,0,0,0
1762526024.556384,0,34047,0.0,467.1875,509.6,4.671875,0.0,0.0,65489,0,5096
1762526024.556384,0,0,0,0,9571.07142857143,0,0,0,0,0,0
1762526024.556384,0,34049,0.0,467.1875,510.40000000000003,4.671875,0.0,0.0,65488,0,5104
1762526024.556384,0,0,0,0,9572.07142857143,0,0,0,0,0,0
1762526024.562381,0,34051,0.0,467.1875,512.8000000000001,4.671875,0.0,0.0,65486,0,5128
1762526024.562381,0,0,0,0,9572.07142857143,0,0,0,0,0,0
1762526024.562381,0,34053,0.0,467.96875,516.8000000000001,4.6796875,0.0,0.0,65505,0,5168
1762526024.562381,0,0,0,0,9573.285714285714,0,0,0,0,0,0
1762526024.562381,0,34055,0.0,467.1875,520.8000000000001,4.671875,0.0,0.0,65493,0,5208
1762526024.562381,0,0,0,0,4891.0,0,0,0,0,0,0
1762526024.562381,0,34057,0.0,467.1875,516.8000000000001,4.671875,0.0,0.0,65490,0,5168
1762526024.562381,0,0,0,0,4891.714285714285,0,0,0,0,0,0
1762526024.562381,0,34059,0.0,467.1875,517.6,4.671875,0.0,0.0,65493,0,5176
1762526024.562381,0,0,0,0,14252.142857142857,0,0,0,0,0,0
1762526024.562381,0,34061,0.0,467.96875,516.0,4.6796875,0.0,0.0,65496,0,5160
1762526024.562381,0,0,0,0,14252.5,0,0,0,0,0,0
1762526024.562381,0,34063,0.0,467.96875,520.8000000000001,4.6796875,0.0,0.0,65510,0,5208
1762526024.562381,0,0,0,0,9572.07142857143,0,0,0,0,0,0
1762526024.562381,0,34065,0.0,467.96875,527.2,4.6796875,0.0,0.0,65497,0,5272
1762526024.562381,0,0,0,0,9572.42857142857,0,0,0,0,0,0
1762526024.5683823,0,0,0,0,9572.785714285714,0,0,0,0,0,0
1762526024.5683823,0,34069,0.0,460.9375,460.8,4.609375,0.0,0.0,65426,0,4608
1762526024.5683823,0,34069,-90.0,3035.9375,-0.7000000000000001,0.0,-30.359375,31.3125,862,4440,-7
1762526024.5683823,0,0,0,0,9572.785714285714,0,0,0,0,0,0
1762526024.5683823,0,34071,0.0,466.40625,498.40000000000003,4.6640625,0.0,0.0,65477,0,4984
1762526024.5683823,0,0,0,0,14257.214285714286,0,0,0,0,0,0
1762526024.5683823,0,34073,0.0,467.1875,499.20000000000005,4.671875,0.0,0.0,65492,0,4992
1762526024.5683823,0,0,0,0,14257.57142857143,0,0,0,0,0,0
1762526024.5683823,0,34075,0.0,435.15625,459.20000000000005,4.3515625,0.0,0.0,223,0,4592
1762526024.5683823,0,0,0,0,14257.57142857143,0,0,0,0,0,0
1762526024.5683823,0,34077,0.0,449.21875,447.20000000000005,4.4921875,0.0,0.0,171,0,4472
1762526024.5683823,0,34077,-90.0,46.875,41.7,0.0,-0.46875,34.375,1137,4152,417
1762526024.5683823,0,0,0,0,18934.428571428572,0,0,0,0,0,0
1762526024.5683823,0,34079,0.0,400.0,447.20000000000005,4.0,0.0,0.0,65503,0,4472
1762526024.5683823,0,0,0,0,18938.571428571428,0,0,0,0,0,0
1762526024.5683823,0,0,0,0,18938.64285714286,0,0,0,0,0,0
1762526024.5743861,0,34083,0.0,458.59375,466.40000000000003,4.5859375,0.0,0.0,122,0,4664
1762526024.5743861,0,0,0,0,14255.642857142857,0,0,0,0,0,0
1762526024.5743861,0,34085,0.0,458.59375,473.6,4.5859375,0.0,0.0,124,0,4736
1762526024.5743861,0,0,0,0,14255.642857142857,0,0,0,0,0,0
1762526024.5743861,0,34087,0.0,397.65625,470.40000000000003,3.9765625,0.0,0.0,68,0,4704
1762526024.5743861,0,0,0,0,14255.57142857143,0,0,0,0,0,0
1762526024.5743861,0,34089,0.0,458.59375,468.0,4.5859375,0.0,0.0,65411,0,4680
1762526024.5743861,0,0,0,0,14255.714285714286,0,0,0,0,0,0
1762526024.5743861,0,34091,0.0,465.625,514.4,4.65625,0.0,0.0,65470,0,5144
1762526024.5743861,0,0,0,0,9573.357142857143,0,0,0,0,0,0
1762526024.5743861,0,34093,0.0,467.96875,520.0,4.6796875,0.0,0.0,65499,0,5200
1762526024.5743861,0,34093,-90.0,94.53125,16.7,0.0,-0.9453125,29.5,1199,4392,167
1762526024.5743861,0,0,0,0,14252.857142857143,0,0,0,0,0,0
1762526024.580374,0,30955,0.0,398.4375,532.0,3.984375,0.0,0.0,52,0,5320
1762526024.580374,0,30955,91.20229488808465,3388.245943152454,119.5,-0.7109375,33.875,-0.2890625,0,198,1195
1762526024.580374,0,0,0,0,211.28571428571428,0,0,0,0,0,0
1762526024.580374,0,30957,0.0,398.4375,532.0,3.984375,0.0,0.0,53,0,5320
1762526024.580374,0,0,0,0,211.28571428571428,0,0,0,0,0,0
1762526024.580374,0,30959,0.0,398.4375,533.6,3.984375,0.0,0.0,52,0,5336
1762526024.580374,0,0,0,0,211.28571428571428,0,0,0,0,0,0
1762526024.580374,0,30961,0.0,398.4375,532.8000000000001,3.984375,0.0,0.0,52,0,5328
1762526024.580374,0,0,0,0,211.28571428571428,0,0,0,0,0,0
1762526024.580374,0,32225,0.0,331.25,469.6,3.3125,0.0,0.0,65499,0,4696
1762526024.580374,0,32227,0.0,330.46875,483.20000000000005,3.3046875,0.0,0.0,65486,0,4832
1762526024.580374,0,32229,0.0,318.75,464.0,3.1875,0.0,0.0,65413,0,4640
1762526024.5863683,0,32233,0.0,462.5,470.40000000000003,4.625,0.0,0.0,96,0,4704
1762526024.5863683,0,32235,0.0,262.5,480.0,2.625,0.0,0.0,65491,0,4800
1762526024.5863683,0,32241,0.0,330.46875,503.20000000000005,3.3046875,0.0,0.0,65483,0,5032
1762526024.5863683,0,32243,0.0,260.9375,482.40000000000003,2.609375,0.0,0.0,65479,0,4824
1762526024.5863683,0,0,0,0,24683.0,0,0,0,0,0,0
1762526024.5863683,0,0,0,0,24682.875,0,0,0,0,0,0
1762526024.5863683,0,32247,0.0,260.9375,483.20000000000005,2.609375,0.0,0.0,65479,0,4832
1762526024.5863683,0,0,0,0,24671.25,0,0,0,0,0,0
1762526024.5863683,0,32249,0.0,330.46875,500.0,3.3046875,0.0,0.0,65483,0,5000
1762526024.5863683,0,0,0,0,24672.375,0,0,0,0,0,0
1762526024.592374,0,32253,0.0,331.25,506.40000000000003,3.3125,0.0,0.0,65491,0,5064
1762526024.592374,0,0,0,0,18912.071428571428,0,0,0,0,0,0
1762526024.592374,0,0,0,0,24673.875,0,0,0,0,0,0
1762526024.592374,0,32257,0.0,400.0,496.8,4.0,0.0,0.0,32,0,4968
1762526024.592374,0,0,0,0,14227.214285714286,0,0,0,0,0,0
1762526024.592374,0,32259,0.0,400.0,493.6,4.0,0.0,0.0,32,0,4936
1762526024.592374,0,0,0,0,14227.142857142857,0,0,0,0,0,0
1762526024.592374,0,32261,0.0,400.0,484.8,4.0,0.0,0.0,27,0,4848
1762526024.592374,0,0,0,0,24673.5,0,0,0,0,0,0
1762526024.592374,0,32263,0.0,464.0625,480.0,4.640625,0.0,0.0,87,0,4800
1762526024.592374,0,0,0,0,8415.125,0,0,0,0,0,0
1762526024.592374,0,32265,0.0,400.78125,483.20000000000005,4.0078125,0.0,0.0,21,0,4832
1762526024.592374,0,0,0,0,8418.75,0,0,0,0,0,0
1762526024.592374,0,32267,0.0,400.78125,489.6,4.0078125,0.0,0.0,22,0,4896
1762526024.592374,0,0,0,0,8420.75,0,0,0,0,0,0
1762526024.5983703,0,32269,0.0,400.0,496.0,4.0,0.0,0.0,33,0,4960
1762526024.5983703,0,0,0,0,8421.0,0,0,0,0,0,0
1762526024.5983703,0,32271,0.0,400.0,496.8,4.0,0.0,30.359375,34,0,4968
1762526024.5983703,0,0,0,0,9596.285714285714,0,0,0,0,0,0
1762526024.5983703,0,32273,0.0,396.875,484.0,3.96875,0.0,0.0,72,0,4840
1762526024.5983703,0,0,0,0,9596.214285714286,0,0,0,0,0,0
1762526024.5983703,0,32275,0.0,332.8125,489.6,3.328125,0.0,0.0,65528,0,4896
1762526024.5983703,0,32275,90.0,46.875,1.8,0.0,0.46875,33.5625,1211,4216,18
1762526024.5983703,0,32277,0.0,330.46875,472.8,3.3046875,0.0,0.0,65484,0,4728
1762526024.5983703,0,32279,0.0,423.4375,460.0,4.234375,0.0,0.0,258,0,4600
1762526024.5983703,0,32281,0.0,457.03125,485.6,4.5703125,0.0,0.0,131,0,4856
1762526024.5983703,0,32281,90.0,46.875,-3.8000000000000003,0.0,0.46875,34.4375,1123,4232,-38
1762526024.5983703,0,0,0,0,16554.5,0,0,0,0,0,0
1762526024.5983703,0,32283,0.0,391.40625,451.20000000000005,3.9140625,0.0,0.0,109,0,4512
1762526024.5983703,0,0,0,0,16553.625,0,0,0,0,0,0
1762526024.60438,0,32287,0.0,430.46875,457.6,4.3046875,0.0,0.234375,238,0,4576
1762526024.60438,0,32291,0.0,385.15625,463.20000000000005,3.8515625,0.0,0.0,142,0,4632
1762526024.60438,0,32295,0.0,331.25,468.8,3.3125,0.0,0.0,65499,0,4688
1762526024.60438,0,32295,90.0,3035.9375,38.5,0.0,30.359375,30.6875,963,4088,385
1762526024.60438,0,32297,0.0,331.25,467.20000000000005,3.3125,0.0,30.359375,65494,0,4672
1762526024.60438,0,32301,0.0,741.40625,417.6,7.4140625,0.0,0.0,65520,0,4176
1762526024.60438,0,0,0,0,24729.0,0,0,0,0,0,0
1762526024.6103818,0,32307,0.0,400.78125,483.20000000000005,4.0078125,0.0,0.0,13,0,4832
1762526024.6103818,0,32309,0.0,397.65625,479.20000000000005,3.9765625,0.0,0.0,65,0,4792
1762526024.6103818,0,32311,0.0,400.0,475.20000000000005,4.0,0.0,0.0,23,0,4752
1762526024.6103818,0,32313,0.0,400.78125,489.6,4.0078125,0.0,0.0,19,0,4896
1762526024.6103818,0,0,0,0,24726.625,0,0,0,0,0,0
1762526024.6103818,0,0,0,0,24726.25,0,0,0,0,0,0
1762526024.6103818,0,32317,0.0,467.1875,471.20000000000005,4.671875,0.0,0.0,52,0,4712
1762526024.6103818,0,32319,0.0,400.0,472.8,4.0,0.0,0.0,23,0,4728
1762526024.6103818,0,0,0,0,24727.0,0,0,0,0,0,0
1762526024.6103818,0,32321,0.0,400.78125,480.8,4.0078125,0.0,0.0,11,0,4808
1762526024.6103818,0,0,0,0,24726.75,0,0,0,0,0,0
1762526024.6164496,0,32325,0.0,400.78125,488.0,4.0078125,0.0,0.0,18,0,4880
1762526024.6164496,0,0,0,0,16535.5,0,0,0,0,0,0
1762526024.6164496,0,0,0,0,16535.375,0,0,0,0,0,0
1762526024.6164496,0,32329,0.0,331.25,500.8,3.3125,0.0,0.0,65499,0,5008
1762526024.6164496,0,0,0,0,8362.25,0,0,0,0,0,0
1762526024.6164496,0,32331,0.0,400.78125,488.8,4.0078125,0.0,0.0,8,0,4888
1762526024.6164496,0,0,0,0,4872.357142857143,0,0,0,0,0,0
1762526024.6164496,0,32333,0.0,400.78125,473.6,4.0078125,0.0,0.0,5,0,4736
1762526024.6164496,0,0,0,0,165.625,0,0,0,0,0,0
1762526024.6164496,0,32337,0.0,332.8125,486.40000000000003,3.328125,0.0,0.0,65526,0,4864
1762526024.6164496,0,0,0,0,8365.625,0,0,0,0,0,0
1762526024.6164496,0,32339,0.0,332.8125,472.0,3.328125,0.0,0.0,65530,0,4720
1762526024.6164496,0,0,0,0,8366.0,0,0,0,0,0,0
1762526024.6224878,0,32345,0.0,400.78125,484.0,4.0078125,0.0,0.0,9,0,4840
1762526024.6224878,0,0,0,0,166.0,0,0,0,0,0,0
1762526024.6224878,0,32349,0.0,399.21875,480.0,3.9921875,0.0,0.0,49,0,4800
1762526024.6224878,0,0,0,0,166.125,0,0,0,0,0,0
